LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
42430-9,"(Views 2) + (views^W standing)",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right 2 views and (Views W standing)",,2.16,false,"(Views 2) + (views^W standing):Find:Pt:Lower extremity.right>Knee:Doc:XR"
69144-4,"(Views 4) + (view AP^W standing)",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - left 4 views and (AP W standing)",,2.38,false,"(Views 4) + (view AP^W standing):Find:Pt:Lower extremity.left>Knee:Doc:XR"
39384-3,"(Views 4) + (view AP^W standing)",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right 4 views and (AP W standing)",,2.15,false,"(Views 4) + (view AP^W standing):Find:Pt:Lower extremity.right>Knee:Doc:XR"
42405-1,"(Views AP^W standing) + (view lateral^W extension)",Find,Pt,"Lower extremity>Knee",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Knee (AP W standing) and (Lateral W extension)",,2.16,false,"(Views AP^W standing) + (view lateral^W extension):Find:Pt:Lower extremity>Knee:Doc:XR"
3277-1,"Kininogen.high molecular weight",MCnc,Pt,PPP,Qn,IA,COAG,2.58,ACTIVE,1,Both,,,"Kininogen HMW [Mass/volume] in Platelet poor plasma by Immunoassay",,1.0,false,"Kininogen.high molecular weight:MCnc:Pt:PPP:Qn:IA"
37660-8,"View lateral for scoliosis^W standing",Find,Pt,"Chest>Spine.thoracic & Abdomen>Spine.lumbar",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Thoracic and lumbar spine Lateral for scoliosis W standing",,2.14,false,"View lateral for scoliosis^W standing:Find:Pt:Chest>Spine.thoracic & Abdomen>Spine.lumbar:Doc:XR"
42431-7,"View PA 30 degree flexion^W standing",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Knee - right PA 30 degree flexion W standing",,2.16,false,"View PA 30 degree flexion^W standing:Find:Pt:Lower extremity.right>Knee:Doc:XR"
103335-6,"Views 2 for scoliosis^W standing",Find,Pt,"Chest>Spine.thoracic & Abdomen>Spine.lumbar",Doc,XR,RAD,2.75,ACTIVE,2,,,,"XR Thoracic and lumbar spine 2 Views for scoliosis W standing",,2.75,false,"Views 2 for scoliosis^W standing:Find:Pt:Chest>Spine.thoracic & Abdomen>Spine.lumbar:Doc:XR"
39330-6,"Views AP + lateral^W standing",Find,Pt,"Lower extremity.bilateral>Ankle",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Ankle - bilateral AP and Lateral W standing",,2.15,false,"Views AP + lateral^W standing:Find:Pt:Lower extremity.bilateral>Ankle:Doc:XR"
42380-6,"Views AP + lateral^W standing",Find,Pt,"Lower extremity.left>Ankle",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Ankle - left AP and Lateral W standing",,2.16,false,"Views AP + lateral^W standing:Find:Pt:Lower extremity.left>Ankle:Doc:XR"
26365-7,"Views AP + lateral^W standing",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - left AP and Lateral W standing",,2.00,false,"Views AP + lateral^W standing:Find:Pt:Lower extremity.left>Knee:Doc:XR"
39368-6,"Views AP + lateral^W standing",Find,Pt,"Lower extremity.right>Ankle",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Ankle - right AP and Lateral W standing",,2.15,false,"Views AP + lateral^W standing:Find:Pt:Lower extremity.right>Ankle:Doc:XR"
26366-5,"Views AP + lateral^W standing",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - right AP and Lateral W standing",,2.00,false,"Views AP + lateral^W standing:Find:Pt:Lower extremity.right>Knee:Doc:XR"
26361-6,"Views AP + PA^W standing",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.61,DISCOURAGED,2,Both,,,"XR Knee - bilateral AP and PA W standing",,2.00,false,"Views AP + PA^W standing:Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
26362-4,"Views AP + PA^W standing",Find,Pt,"Lower extremity.left>Knee",Doc,XR,RAD,2.61,DISCOURAGED,2,Both,,,"XR Knee - left AP and PA W standing",,2.00,false,"Views AP + PA^W standing:Find:Pt:Lower extremity.left>Knee:Doc:XR"
26363-2,"Views AP + PA^W standing",Find,Pt,"Lower extremity.right>Knee",Doc,XR,RAD,2.61,DISCOURAGED,2,Both,,,"XR Knee - right AP and PA W standing",,2.00,false,"Views AP + PA^W standing:Find:Pt:Lower extremity.right>Knee:Doc:XR"
38815-7,"Views AP^W standing",Find,Pt,"Lower extremity.right>Foot",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Foot - right Views AP W standing",,2.14,false,"Views AP^W standing:Find:Pt:Lower extremity.right>Foot:Doc:XR"
30717-3,"Views for scoliosis^W standing",Find,Pt,"Chest>Spine.thoracic & Abdomen>Spine.lumbar",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Thoracic and lumbar spine Views for scoliosis W standing",,2.04,false,"Views for scoliosis^W standing:Find:Pt:Chest>Spine.thoracic & Abdomen>Spine.lumbar:Doc:XR"
46378-6,"Views PA^W standing + W flexion",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Knee - bilateral PA Views W standing and W flexion",,2.19,false,"Views PA^W standing + W flexion:Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
8356-8,Class,Type,Pt,"Weighing device",Nom,*,DEVICES,2.29,ACTIVE,2,,,,"Type of Weighing device",,1.0h(2),false,"Class:Type:Pt:Weighing device:Nom:*"
42398-8,"(View oblique) + (Views AP + lateral^W standing)",Find,Pt,"Lower extremity>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot Oblique and (AP and Lateral W standing)",,2.16,false,"(View oblique) + (Views AP + lateral^W standing):Find:Pt:Lower extremity>Foot:Doc:XR"
51387-9,"(Views) + (view AP^W standing)",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - bilateral Views and (AP W standing)",,2.22,false,"(Views) + (view AP^W standing):Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
52754-9,"Kininogen.high molecular weight activity actual/Normal",RelTime,Pt,PPP,Qn,Coag,COAG,2.73,ACTIVE,1,Both,,%,"Kininogen HMW activity actual/normal in Platelet poor plasma by Coagulation assay",%,2.24,false,"Kininogen.high molecular weight activity actual/Normal:RelTime:Pt:PPP:Qn:Coag"
3278-9,"Kininogen.high molecular weight actual/Normal",RelMCnc,Pt,PPP,Qn,IA,COAG,2.73,ACTIVE,1,Observation,,%,"Kininogen HMW actual/normal in Platelet poor plasma by Immunoassay",%,1.0,false,"Kininogen.high molecular weight actual/Normal:RelMCnc:Pt:PPP:Qn:IA"
37659-0,"View AP for scoliosis^W standing",Find,Pt,"Chest>Spine.thoracic & Abdomen>Spine.lumbar",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Thoracic and lumbar spine AP for scoliosis W standing",,2.14,false,"View AP for scoliosis^W standing:Find:Pt:Chest>Spine.thoracic & Abdomen>Spine.lumbar:Doc:XR"
42410-1,"Views AP + lateral + oblique + spot^W standing",Find,Pt,Abdomen>Spine.lumbar,Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Lumbar spine AP and Lateral and Oblique and Spot W standing",,2.16,false,"Views AP + lateral + oblique + spot^W standing:Find:Pt:Abdomen>Spine.lumbar:Doc:XR"
69137-8,"Views AP + lateral + oblique^W standing",Find,Pt,"Lower extremity.left>Ankle",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Ankle - left AP and Lateral and oblique W standing",,2.38,false,"Views AP + lateral + oblique^W standing:Find:Pt:Lower extremity.left>Ankle:Doc:XR"
39334-8,"Views AP + lateral + oblique^W standing",Find,Pt,"Lower extremity.left>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot - left AP and Lateral and oblique W standing",,2.15,false,"Views AP + lateral + oblique^W standing:Find:Pt:Lower extremity.left>Foot:Doc:XR"
39371-0,"Views AP + lateral + oblique^W standing",Find,Pt,"Lower extremity.right>Ankle",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Ankle - right AP and Lateral and oblique W standing",,2.15,false,"Views AP + lateral + oblique^W standing:Find:Pt:Lower extremity.right>Ankle:Doc:XR"
39331-4,"Views AP + lateral^W standing",Find,Pt,"Lower extremity.bilateral>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot - bilateral AP and Lateral W standing",,2.15,false,"Views AP + lateral^W standing:Find:Pt:Lower extremity.bilateral>Foot:Doc:XR"
26364-0,"Views AP + lateral^W standing",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - bilateral AP and Lateral W standing",,2.00,false,"Views AP + lateral^W standing:Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
39332-2,"Views AP + lateral^W standing",Find,Pt,"Lower extremity.left>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot - left AP and Lateral W standing",,2.15,false,"Views AP + lateral^W standing:Find:Pt:Lower extremity.left>Foot:Doc:XR"
39374-4,"Views AP + lateral^W standing",Find,Pt,"Lower extremity.right>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot - right AP and Lateral W standing",,2.15,false,"Views AP + lateral^W standing:Find:Pt:Lower extremity.right>Foot:Doc:XR"
98327-0,"Views AP for scoliosis^W standing",Find,Pt,"Chest>Spine.thoracic & Abdomen>Spine.lumbar",Doc,XR,RAD,2.71,ACTIVE,2,Both,,,"XR Thoracic and lumbar spine AP Views for scoliosis W standing",,2.71,false,"Views AP for scoliosis^W standing:Find:Pt:Chest>Spine.thoracic & Abdomen>Spine.lumbar:Doc:XR"
39340-5,"Views lateral^W standing + W flexion + W extension",Find,Pt,Abdomen>Spine.lumbar,Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Lumbar spine Lateral Views W standing and W flexion and W extension",,2.15,false,"Views lateral^W standing + W flexion + W extension:Find:Pt:Abdomen>Spine.lumbar:Doc:XR"
98326-2,"Views PA for scoliosis^W standing",Find,Pt,"Chest>Spine.thoracic & Abdomen>Spine.lumbar",Doc,XR,RAD,2.71,ACTIVE,2,Both,,,"XR Thoracic and lumbar spine PA Views for scoliosis W standing",,2.71,false,"Views PA for scoliosis^W standing:Find:Pt:Chest>Spine.thoracic & Abdomen>Spine.lumbar:Doc:XR"
79363-8,"(Views AP + lateral + Merchants) + (views^W standing)",Find,Pt,"Lower extremity.bilateral>Knee",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Knee - bilateral AP and Lateral and Merchants and (Views W standing)",,2.54,false,"(Views AP + lateral + Merchants) + (views^W standing):Find:Pt:Lower extremity.bilateral>Knee:Doc:XR"
42428-3,"View AP for scoliosis^W standing in brace",Find,Pt,"Chest>Spine.thoracic & Abdomen>Spine.lumbar",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Thoracic and lumbar spine AP for scoliosis W standing in brace",,2.16,false,"View AP for scoliosis^W standing in brace:Find:Pt:Chest>Spine.thoracic & Abdomen>Spine.lumbar:Doc:XR"
39375-1,"Views AP + lateral + oblique^W standing",Find,Pt,"Lower extremity.right>Foot",Doc,XR,RAD,2.61,ACTIVE,2,Both,,,"XR Foot - right AP and Lateral and oblique W standing",,2.15,false,"Views AP + lateral + oblique^W standing:Find:Pt:Lower extremity.right>Foot:Doc:XR"
39367-8,"(Views AP + lateral) for scoliosis^W standing",Find,Pt,"Chest>Spine.thoracic & Abdomen>Spine.lumbar",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Thoracic and lumbar spine AP and lateral for scoliosis W standing",,2.15,false,"(Views AP + lateral) for scoliosis^W standing:Find:Pt:Chest>Spine.thoracic & Abdomen>Spine.lumbar:Doc:XR"
42429-1,"View AP for scoliosis^W standing + W R-bending",Find,Pt,"Chest>Spine.thoracic & Abdomen>Spine.lumbar",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Thoracic and lumbar spine AP for scoliosis W standing and W right bending",,2.16,false,"View AP for scoliosis^W standing + W R-bending:Find:Pt:Chest>Spine.thoracic & Abdomen>Spine.lumbar:Doc:XR"
42425-9,"Views AP for scoliosis^W standing + W R-bending + W L-bending + WO bending",Find,Pt,"Chest>Spine.thoracic & Abdomen>Spine.lumbar",Doc,XR,RAD,2.64,ACTIVE,2,Both,,,"XR Thoracic and lumbar spine AP Views for scoliosis W standing and W right bending and W left bending and WO bending",,2.16,false,"Views AP for scoliosis^W standing + W R-bending + W L-bending + WO bending:Find:Pt:Chest>Spine.thoracic & Abdomen>Spine.lumbar:Doc:XR"
