LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
44092-5,Leukocytes,Naric,Pt,Vag,Qn,"Wet preparation",HEM/BC,2.73,ACTIVE,1,Observation,,,"Leukocytes [#/area] in Vaginal fluid by Wet preparation",,2.17,false,"Leukocytes:Naric:Pt:Vag:Qn:Wet preparation"
53225-9,Leukocytes,Naric,Pt,XXX,Qn,"Wet preparation",HEM/BC,2.73,ACTIVE,1,Observation,,/HPF,"Leukocytes [#/area] in Specimen by Wet preparation",/[HPF],2.24,false,"Leukocytes:Naric:Pt:XXX:Qn:Wet preparation"
99776-7,Leukocytes,NCnc,Pt,BAL,Qn,"Automated count",HEM/BC,2.72,ACTIVE,1,Observation,,10*9/L,"Leukocytes [#/volume] in Bronchoalveolar lavage by Automated count",10*9/L,2.72,false,"Leukocytes:NCnc:Pt:BAL:Qn:Automated count"
99051-5,Leukocytes,NCnc,Pt,BAL,Qn,"Manual count",HEM/BC,2.72,ACTIVE,1,Observation,,10*9/L,"Leukocytes [#/volume] in Bronchoalveolar lavage by Manual count",10*9/L,2.72,false,"Leukocytes:NCnc:Pt:BAL:Qn:Manual count"
26466-3,Leukocytes,NCnc,Pt,"Body fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,/uL,"Leukocytes [#/volume] in Body fluid",10*3/uL,2.00,false,"Leukocytes:NCnc:Pt:Body fld:Qn:"
26465-5,Leukocytes,NCnc,Pt,CSF,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,10*6/L,"Leukocytes [#/volume] in Cerebral spinal fluid",/uL,2.00,false,Leukocytes:NCnc:Pt:CSF:Qn:
57847-6,Leukocytes,NCnc,Pt,"Dial fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,10*9/L,"Leukocytes [#/volume] in Dialysis fluid by Manual count",10*3/uL,2.29,false,"Leukocytes:NCnc:Pt:Dial fld:Qn:Manual count"
49928-5,Leukocytes,NCnc,Pt,"Dial fld prt",Qn,,HEM/BC,2.73,ACTIVE,1,Both,,/L,"Leukocytes [#/volume] in Peritoneal dialysis fluid",10*3/uL,2.22,false,"Leukocytes:NCnc:Pt:Dial fld prt:Qn:"
14373-5,Leukocytes,NCnc,Pt,"Gast fld",Qn,"Manual count",HEM/BC,2.44,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] in Gastric fluid by Manual count",10*3/uL,1.0k,false,"Leukocytes:NCnc:Pt:Gast fld:Qn:Manual count"
14811-4,Leukocytes,NCnc,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,10*6/L,"Leukocytes [#/volume] in Pericardial fluid by Manual count",/uL,1.0k,false,"Leukocytes:NCnc:Pt:Pericard fld:Qn:Manual count"
810-2,Leukocytes,NCnc,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,10*6/L,"Leukocytes [#/volume] in Peritoneal fluid by Manual count",/uL,1.0,false,"Leukocytes:NCnc:Pt:Periton fld:Qn:Manual count"
98020-1,Leukocytes,NCnc,Pt,Respiratory.lower,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,/uL,"Leukocytes [#/volume] in Lower respiratory specimen by Manual count",/uL,2.70,false,"Leukocytes:NCnc:Pt:Respiratory.lower:Qn:Manual count"
811-0,Leukocytes,NCnc,Pt,Semen,Qn,"Automated count",FERT,2.73,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] in Semen by Automated count",10*3/uL,1.0,false,"Leukocytes:NCnc:Pt:Semen:Qn:Automated count"
812-8,Leukocytes,NCnc,Pt,Semen,Qn,"Manual count",FERT,2.73,ACTIVE,1,Observation,,10*3/uL,"Leukocytes [#/volume] in Semen by Manual count",10*3/uL,1.0,false,"Leukocytes:NCnc:Pt:Semen:Qn:Manual count"
13349-6,Leukocytes,NCnc,Pt,Stool,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Both,,/mL,"Leukocytes [#/volume] in Stool by Manual count",/mL,1.0j-a,false,"Leukocytes:NCnc:Pt:Stool:Qn:Manual count"
58805-3,Leukocytes,NCnc,Pt,Urine,SemiQn,"Test strip.automated",UA,2.75,ACTIVE,1,Both,,/uL,"Leukocytes [#/volume] in Urine by Automated test strip",/uL,2.32,false,"Leukocytes:NCnc:Pt:Urine:SemiQn:Test strip.automated"
18407-7,Leukocytes,NRat,12H,"Urine sed",Qn,Microscopy.light,UA,2.27,ACTIVE,1,Observation,,,"Leukocytes in 12 hour Urine sediment by Light microscopy",,1.0l,false,"Leukocytes:NRat:12H:Urine sed:Qn:Microscopy.light"
63554-0,Leukocytes,NRat,24H,"Urine sed",Qn,Microscopy,UA,2.70,ACTIVE,1,Both,,10*6/d,"Leukocytes in 24 hour Urine sediment by Microscopy",/d,2.36,false,"Leukocytes:NRat:24H:Urine sed:Qn:Microscopy"
59829-2,Leukocytes,NRat,3H,"Urine sed",Qn,Microscopy.light,UA,2.70,ACTIVE,1,Both,,WBC/min,"Leukocytes in 3 hour Urine sediment by Light microscopy",{WBC}/min,2.32,false,"Leukocytes:NRat:3H:Urine sed:Qn:Microscopy.light"
60433-0,Leukocytes,NRat,XXX,"Urine sed",Qn,Microscopy.light,UA,2.70,ACTIVE,1,Both,,,"Leukocytes by Light microscopy in Urine sediment collected for unspecified duration",,2.34,false,"Leukocytes:NRat:XXX:Urine sed:Qn:Microscopy.light"
99928-4,Leukocytes,PrThr,Pt,"Body fld",Ord,Automated,HEM/BC,2.72,ACTIVE,1,Observation,,,"Leukocytes [Presence] in Body fluid by Automated",,2.72,false,"Leukocytes:PrThr:Pt:Body fld:Ord:Automated"
88114-4,Leukocytes,PrThr,Pt,CSF,Ord,"Gram stain",HEM/BC,2.63,ACTIVE,1,Both,,,"Leukocytes [Presence] in Cerebral spinal fluid by Gram stain",,2.63,false,"Leukocytes:PrThr:Pt:CSF:Ord:Gram stain"
42327-7,Leukocytes,PrThr,Pt,Stool,Ord,"Methylene blue stain",HEM/BC,2.73,ACTIVE,1,Both,,,"Leukocytes [Presence] in Stool by Methylene blue stain",,2.16,false,"Leukocytes:PrThr:Pt:Stool:Ord:Methylene blue stain"
32142-2,Leukocytes,PrThr,Pt,"Synv fld",Ord,Microscopy.light,HEM/BC,2.56,ACTIVE,1,Observation,,,"Leukocytes [Presence] in Synovial fluid by Light microscopy",,2.07,false,"Leukocytes:PrThr:Pt:Synv fld:Ord:Microscopy.light"
72163-9,Leukocytes,PrThr,Pt,XXX,Ord,"Gram stain",HEM/BC,2.69,ACTIVE,1,Observation,,,"Leukocytes [Presence] in Specimen by Gram stain",,2.42,false,"Leukocytes:PrThr:Pt:XXX:Ord:Gram stain"
32761-9,Leukocytes,PrThr,Pt,XXX,Ord,"Wet preparation",HEM/BC,2.73,ACTIVE,1,Observation,,,"Leukocytes [Presence] in Specimen by Wet preparation",,2.09,false,"Leukocytes:PrThr:Pt:XXX:Ord:Wet preparation"
67830-0,"Leukocytes other",NCnc,Pt,"Pericard fld",Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,10*6/L,"Leukocytes other [#/volume] in Pericardial fluid",/uL,2.38,false,"Leukocytes other:NCnc:Pt:Pericard fld:Qn:"
35054-6,"Leukocytes other",NCnc,Pt,"Periton fld",Qn,,HEM/BC,2.44,ACTIVE,1,Observation,,10*3/uL,"Leukocytes other [#/volume] in Peritoneal fluid",10*3/uL,2.11,false,"Leukocytes other:NCnc:Pt:Periton fld:Qn:"
35052-0,"Leukocytes other",NCnc,Pt,"Plr fld",Qn,,HEM/BC,2.44,ACTIVE,1,Observation,,10*3/uL,"Leukocytes other [#/volume] in Pleural fluid",10*3/uL,2.11,false,"Leukocytes other:NCnc:Pt:Plr fld:Qn:"
26473-9,"Leukocytes other/100 leukocytes",NFr,Pt,"Body fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Body fluid",%,2.00,false,"Leukocytes other/100 leukocytes:NFr:Pt:Body fld:Qn:"
26472-1,"Leukocytes other/100 leukocytes",NFr,Pt,CSF,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Cerebral spinal fluid",%,2.00,false,"Leukocytes other/100 leukocytes:NFr:Pt:CSF:Qn:"
14857-7,"Leukocytes other/100 leukocytes",NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Pericardial fluid by Manual count",%,1.0k,false,"Leukocytes other/100 leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
14859-3,"Leukocytes other/100 leukocytes",NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Peritoneal fluid by Manual count",%,1.0k,false,"Leukocytes other/100 leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
14858-5,"Leukocytes other/100 leukocytes",NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Pleural fluid by Manual count",%,1.0k,false,"Leukocytes other/100 leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
30410-5,"Leukocytes other/100 leukocytes",NFr,Pt,"Synv fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Synovial fluid",%,2.04,false,"Leukocytes other/100 leukocytes:NFr:Pt:Synv fld:Qn:"
68432-4,"Leukocytes other/100 leukocytes",NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,%,"Leukocytes other/100 leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Leukocytes other/100 leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
71601-9,"Leukocytes other/leukocytes",NFr.DF,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Leukocytes other/Leukocytes [Pure number fraction] in Pericardial fluid by Manual count",,2.42,false,"Leukocytes other/leukocytes:NFr.DF:Pt:Pericard fld:Qn:Manual count"
71630-8,"Leukocytes other/leukocytes",NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Leukocytes other/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Leukocytes other/leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71611-8,"Leukocytes other/leukocytes",NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Leukocytes other/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Leukocytes other/leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
67128-9,"Leukocytes.abnormal/100 leukocytes",NFr,Pt,XXX,Qn,"Flow cytometry",CELLMARK,2.73,ACTIVE,1,Observation,,%,"Abnormal leukocytes/100 leukocytes in Specimen by Flow cytometry (FC)",%,2.38,false,"Leukocytes.abnormal/100 leukocytes:NFr:Pt:XXX:Qn:Flow cytometry"
55599-5,"Leukocytes.disintegrated/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Leukocytes.disintegrated/100 leukocytes in Cerebral spinal fluid by Manual count",%,2.27,false,"Leukocytes.disintegrated/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
70034-4,"Lipophages/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Lipophages/100 leukocytes in Cerebral spinal fluid by Manual count",%,2.40,false,"Lipophages/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
50724-4,"Lymphoblasts/100 leukocytes",NFr,Pt,"Bone mar",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Lymphoblasts/100 leukocytes in Bone marrow by Manual count",%,2.22,false,"Lymphoblasts/100 leukocytes:NFr:Pt:Bone mar:Qn:Manual count"
32832-8,"Lymphocytes.variant/100 leukocytes",NFr,Pt,Bronchial,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Bronchial specimen",%,2.09,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:Bronchial:Qn:"
33409-4,"Lymphocytes.variant/100 leukocytes",NFr,Pt,"Pericard fld",Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Pericardial fluid",%,2.09,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:Pericard fld:Qn:"
33369-0,"Lymphocytes.variant/100 leukocytes",NFr,Pt,"Periton fld",Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Peritoneal fluid",%,2.09,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:Periton fld:Qn:"
95220-0,"Lymphocytes/100 leukocytes",NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.68,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Stem cell product by Manual count",%,2.68,false,"Lymphocytes/100 leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
11031-2,"Lymphocytes/100 leukocytes",NFr,Pt,"Body fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Body fluid",%,1.0j-a,false,"Lymphocytes/100 leukocytes:NFr:Pt:Body fld:Qn:"
56769-3,"Lymphocytes/100 leukocytes",NFr,Pt,Bronchial,Qn,"Flow cytometry",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Bronchial specimen by Flow cytometry (FC)",%,2.29,false,"Lymphocytes/100 leukocytes:NFr:Pt:Bronchial:Qn:Flow cytometry"
26479-6,"Lymphocytes/100 leukocytes",NFr,Pt,CSF,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Cerebral spinal fluid",%,2.00,false,"Lymphocytes/100 leukocytes:NFr:Pt:CSF:Qn:"
66761-8,"Lymphocytes/100 leukocytes",NFr,Pt,"Dial fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Dialysis fluid by Manual count",%,2.38,false,"Lymphocytes/100 leukocytes:NFr:Pt:Dial fld:Qn:Manual count"
14818-9,"Lymphocytes/100 leukocytes",NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Pericardial fluid by Manual count",%,1.0k,false,"Lymphocytes/100 leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
14821-3,"Lymphocytes/100 leukocytes",NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Peritoneal fluid by Manual count",%,1.0k,false,"Lymphocytes/100 leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
14820-5,"Lymphocytes/100 leukocytes",NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Pleural fluid by Manual count",%,1.0k,false,"Lymphocytes/100 leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
26483-8,"Lymphocytes/100 leukocytes",NFr,Pt,"Synv fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Synovial fluid",%,2.00,false,"Lymphocytes/100 leukocytes:NFr:Pt:Synv fld:Qn:"
61123-6,"Lymphocytes/100 leukocytes",NFr,Pt,XXX,Qn,"Flow cytometry",CELLMARK,2.70,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Specimen by Flow cytometry (FC)",%,2.34,false,"Lymphocytes/100 leukocytes:NFr:Pt:XXX:Qn:Flow cytometry"
71597-9,Lymphocytes/leukocytes,NFr.DF,Pt,Bronchial,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Bronchial specimen by Manual count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Bronchial:Qn:Manual count"
71605-0,Lymphocytes/leukocytes,NFr.DF,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Pericardial fluid by Manual count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Pericard fld:Qn:Manual count"
71634-0,Lymphocytes/leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71615-9,Lymphocytes/leukocytes,NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
95216-8,"Eosinophils/100 leukocytes",NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.68,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Stem cell product by Manual count",%,2.68,false,"Eosinophils/100 leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
26452-3,"Eosinophils/100 leukocytes",NFr,Pt,"Body fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Body fluid",%,2.00,false,"Eosinophils/100 leukocytes:NFr:Pt:Body fld:Qn:"
57840-1,"Eosinophils/100 leukocytes",NFr,Pt,"Dial fld",Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Dialysis fluid by Manual count",%,2.36,false,"Eosinophils/100 leukocytes:NFr:Pt:Dial fld:Qn:Manual count"
40539-9,"Eosinophils/100 leukocytes",NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Eosinophils/100 leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
32013-5,"Eosinophils/100 leukocytes",NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Pericardial fluid by Manual count",%,2.07,false,"Eosinophils/100 leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
14343-8,"Eosinophils/100 leukocytes",NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Peritoneal fluid by Manual count",%,1.0k,false,"Eosinophils/100 leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
14344-6,"Eosinophils/100 leukocytes",NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Pleural fluid by Manual count",%,1.0k,false,"Eosinophils/100 leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
14326-3,"Eosinophils/100 leukocytes",NFr,Pt,Stool,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Stool by Manual count",%,1.0k,false,"Eosinophils/100 leukocytes:NFr:Pt:Stool:Qn:Manual count"
17834-3,"Eosinophils/100 leukocytes",NFr,Pt,"Synv fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Synovial fluid",%,1.0l,false,"Eosinophils/100 leukocytes:NFr:Pt:Synv fld:Qn:"
12210-1,"Eosinophils/100 leukocytes",NFr,Pt,"Urine sed",Qn,"Manual count",UA,2.73,ACTIVE,1,Both,,%,"Eosinophils/100 leukocytes in Urine sediment by Manual count",%,1.0j-a,false,"Eosinophils/100 leukocytes:NFr:Pt:Urine sed:Qn:Manual count"
68403-5,"Eosinophils/100 leukocytes",NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,%,"Eosinophils/100 leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Eosinophils/100 leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
71603-5,Eosinophils/leukocytes,NFr.DF,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Pericardial fluid by Manual count",,2.42,false,"Eosinophils/leukocytes:NFr.DF:Pt:Pericard fld:Qn:Manual count"
71632-4,Eosinophils/leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Eosinophils/leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71613-4,Eosinophils/leukocytes,NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Eosinophils/leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
50658-4,"Basophils.band form/100 leukocytes",NFr,Pt,"Bone mar",Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,%,"Basophils.band form/100 leukocytes in Bone marrow",%,2.22,false,"Basophils.band form/100 leukocytes:NFr:Pt:Bone mar:Qn:"
95213-5,"Basophils/100 leukocytes",NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.68,ACTIVE,1,Observation,,%,"Basophils/100 leukocytes in Stem cell product by Manual count",%,2.68,false,"Basophils/100 leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
38184-8,"Basophils/100 leukocytes",NFr,Pt,"Amnio fld",Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Basophils/100 leukocytes in Amniotic fluid by Manual count",%,2.13,false,"Basophils/100 leukocytes:NFr:Pt:Amnio fld:Qn:Manual count"
13519-4,"Basophils/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Basophils/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Basophils/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
53516-1,"Basophils/100 leukocytes",NFr,Pt,"Dial fld",Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Both,,%,"Basophils/100 leukocytes in Dialysis fluid by Manual count",%,2.26,false,"Basophils/100 leukocytes:NFr:Pt:Dial fld:Qn:Manual count"
40540-7,"Basophils/100 leukocytes",NFr,Pt,"Dial fld prt",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Basophils/100 leukocytes in Peritoneal dialysis fluid by Manual count",%,2.15,false,"Basophils/100 leukocytes:NFr:Pt:Dial fld prt:Qn:Manual count"
31994-7,"Basophils/100 leukocytes",NFr,Pt,"Pericard fld",Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Basophils/100 leukocytes in Pericardial fluid by Manual count",%,2.07,false,"Basophils/100 leukocytes:NFr:Pt:Pericard fld:Qn:Manual count"
31996-2,"Basophils/100 leukocytes",NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Basophils/100 leukocytes in Peritoneal fluid by Manual count",%,2.07,false,"Basophils/100 leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
31995-4,"Basophils/100 leukocytes",NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Basophils/100 leukocytes in Pleural fluid by Manual count",%,2.07,false,"Basophils/100 leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
17833-5,"Basophils/100 leukocytes",NFr,Pt,"Synv fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Basophils/100 leukocytes in Synovial fluid",%,1.0l,false,"Basophils/100 leukocytes:NFr:Pt:Synv fld:Qn:"
68396-1,"Basophils/100 leukocytes",NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,%,"Basophils/100 leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Basophils/100 leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
23823-8,"Basophils/100 leukocytes",NFr,Pt,XXX,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Basophils/100 leukocytes in Specimen by Manual count",%,1.0n,false,"Basophils/100 leukocytes:NFr:Pt:XXX:Qn:Manual count"
71631-6,Basophils/leukocytes,NFr.DF,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Peritoneal fluid by Manual count",,2.42,false,"Basophils/leukocytes:NFr.DF:Pt:Periton fld:Qn:Manual count"
71612-6,Basophils/leukocytes,NFr.DF,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Pleural fluid by Manual count",,2.42,false,"Basophils/leukocytes:NFr.DF:Pt:Plr fld:Qn:Manual count"
69913-2,"Basophils+Mast cells/100 leukocytes",NFr,Pt,CSF,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Basophils+Mast cells/100 leukocytes in Cerebral spinal fluid",%,2.40,false,"Basophils+Mast cells/100 leukocytes:NFr:Pt:CSF:Qn:"
69004-0,"Granulocytes.immature/100 leukocytes",NFr,Pt,"Body fld",Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Immature granulocytes/100 leukocytes in Body fluid",%,2.38,false,"Granulocytes.immature/100 leukocytes:NFr:Pt:Body fld:Qn:"
69006-5,"Granulocytes.immature/100 leukocytes",NFr,Pt,CSF,Qn,,HEM/BC,2.73,ACTIVE,1,Observation,,%,"Immature granulocytes/100 leukocytes in Cerebral spinal fluid",%,2.38,false,"Granulocytes.immature/100 leukocytes:NFr:Pt:CSF:Qn:"
61124-4,"Granulocytes/100 leukocytes",NFr,Pt,XXX,Qn,"Flow cytometry",CELLMARK,2.73,ACTIVE,1,Observation,,%,"Granulocytes/100 leukocytes in Specimen by Flow cytometry (FC)",%,2.34,false,"Granulocytes/100 leukocytes:NFr:Pt:XXX:Qn:Flow cytometry"
51580-9,"Macrophages/100 leukocytes",NFr,Pt,"Bone mar",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Macrophages/100 leukocytes in Bone marrow by Manual count",%,2.24,false,"Macrophages/100 leukocytes:NFr:Pt:Bone mar:Qn:Manual count"
12229-1,"Macrophages/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.73,ACTIVE,1,Observation,,%,"Macrophages/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0j-a,false,"Macrophages/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
51621-1,"Macrophages/100 leukocytes",NFr,Pt,"Dial fld",Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Macrophages/100 leukocytes in Dialysis fluid by Manual count",%,2.24,false,"Macrophages/100 leukocytes:NFr:Pt:Dial fld:Qn:Manual count"
